Taxa,kingdoms,phyla,classes,orders,families,genera,species,aliphatic,biofilm,other plastic,planktonic,unknown plastic,Importance,ANCOM
Phylum: Hydrogenedentes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,1299.0384615384614,11.11111111111111,186.46616541353384,1129.8245614035088,0.021841824348276997,NS
Phylum: Fusobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,3315.3846153846152,105.55555555555556,1545.1127819548872,3998.245614035088,0.02171725061861841,NS
Phylum: Deinococcus-Thermus,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,1376.923076923077,1122.2222222222222,925.5639097744361,301.7543859649123,0.020702866263935697,NS
Phylum: Elusimicrobia,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,778.8461538461538,0.0,143.60902255639098,438.5964912280702,0.020026780324356317,NS
Phylum: Proteobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,1063425.0,899285.5769230769,780227.7777777778,751367.6691729323,1374610.5263157894,0.01881755281265178,NS
Phylum: Latescibacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,571.1538461538462,0.0,6.7669172932330826,578.9473684210526,0.017867855100329316,S
Phylum: BRC1,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,326.9230769230769,0.0,69.92481203007519,80.70175438596492,0.017389552697561317,NS
Phylum: Kiritimatiellaeota,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.0,0.0,256.390977443609,0.0,0.017021273163812627,NS
Phylum: Nitrospirae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,19031.73076923077,0.0,3889.4736842105262,10956.140350877193,0.016807251238222912,NS
Phylum: WPS-2,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,141.34615384615384,22.22222222222222,51.12781954887218,142.10526315789474,0.016099379817710386,NS
Phylum: Fibrobacteres,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,593.2692307692307,0.0,524.0601503759399,363.1578947368421,0.01533281705080356,NS
Phylum: Nitrospinae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,8.653846153846153,0.0,0.0,0.0,0.014762554748010468,NS
Phylum: Caldiserica,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.0,11.11111111111111,0.0,0.0,0.014097017517533615,S
Class: metagenome,Bacteria,BRC1,BRC1,BRC1,BRC1,BRC1,BRC1,0.0,314.4230769230769,22.22222222222222,66.9172932330827,196.49122807017545,0.005882516017634168,NS
Class: BRC1,Bacteria,BRC1,BRC1,BRC1,BRC1,BRC1,BRC1,0.0,153.84615384615384,0.0,54.13533834586466,26.31578947368421,0.0052411160318262566,NS
Order: Armatimonadales,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadia,Armatimonadia,Armatimonadia,Armatimonadia,0.0,503.84615384615387,355.55555555555554,10520.300751879699,49.12280701754386,0.014419962409534281,S
Family: Armatimonadaceae,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,Armatimonadales,0.0,503.84615384615387,355.55555555555554,10520.300751879699,49.12280701754386,0.008981494603767052,S
Class: Armatimonadia,Bacteria,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,0.0,503.84615384615387,355.55555555555554,10520.300751879699,49.12280701754386,0.03894251260605548,S
Class: Fimbriimonadia,Bacteria,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,0.0,2152.8846153846152,911.1111111111111,796.2406015037594,717.5438596491229,0.007503775725016123,NS
Family: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales,Micrococcales,Micrococcales,0.0,5033.653846153846,22.22222222222222,31528.571428571428,7343.859649122807,0.025782074868060192,NS
Genera: Candidatus Aquiluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.0,87.5,22.22222222222222,24081.203007518798,777.1929824561404,0.020212613288913342,S
Genera: Aurantimicrobium,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.0,8.653846153846153,0.0,1388.7218045112782,96.49122807017544,0.011300214495954995,S
Genera: Candidatus Planktoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.0,1.9230769230769231,0.0,1698.4962406015038,64.91228070175438,0.009896175756768532,S
ASV6056: Candidatus Planktoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Planktoluna,Candidatus Planktoluna,0.0,1.9230769230769231,0.0,1698.4962406015038,64.91228070175438,0.0052274446958829185,S
Species: Candidatus Planktoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Planktoluna,Candidatus Planktoluna,0.0,1.9230769230769231,0.0,1698.4962406015038,64.91228070175438,0.00952810517365448,S
ASV5260: Candidatus Aquiluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,Candidatus Aquiluna,0.0,87.5,22.22222222222222,22909.774436090225,777.1929824561404,0.01247767712296564,S
Species: Candidatus Aquiluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,Candidatus Aquiluna,0.0,87.5,22.22222222222222,24081.203007518798,777.1929824561404,0.01893679507210631,S
ASV11322: Aurantimicrobium,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Aurantimicrobium,Aurantimicrobium,0.0,8.653846153846153,0.0,1388.7218045112782,96.49122807017544,0.005097491330926105,S
Species: Aurantimicrobium,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Aurantimicrobium,Aurantimicrobium,0.0,8.653846153846153,0.0,1388.7218045112782,96.49122807017544,0.010517203979113328,S
ASV10179: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,43.26923076923077,0.0,14058.646616541353,496.49122807017545,0.01000747621567796,S
ASV10640: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,1.9230769230769231,44.44444444444444,1861.654135338346,19.29824561403509,0.005572215471743754,S
Species: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,78.84615384615384,111.11111111111111,21427.06766917293,659.6491228070175,0.01353410636840112,S
Species: actinobacterium SCGC AAA023-D18,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,79.8076923076923,188.88888888888889,88572.93233082707,1301.7543859649122,0.01299300332979427,S
Species: Actinobacteria bacterium IMCC26103,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,5.769230769230769,0.0,2647.3684210526317,77.19298245614036,0.011050415787219572,S
ASV4319: actinobacterium SCGC AAA023-D18,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,actinobacterium SCGC AAA023-D18,0.0,79.8076923076923,188.88888888888889,88572.93233082707,1301.7543859649122,0.007788167276204488,S
ASV0098: Actinobacteria bacterium IMCC26103,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,Actinobacteria bacterium IMCC26103,0.0,1.9230769230769231,0.0,2647.3684210526317,77.19298245614036,0.008361832156388976,S
ASV7143: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,73.07692307692308,44.44444444444444,29975.187969924813,842.1052631578947,0.008971368095979227,S
Species: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,73.07692307692308,44.44444444444444,30365.413533834588,842.1052631578947,0.01741988849355923,S
Genera: Candidatus Planktophila,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.0,16.666666666666668,6539.097744360903,40.35087719298246,0.023316944123108304,S
Genera: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,73.07692307692308,44.44444444444444,30365.413533834588,842.1052631578947,0.01747828694851952,S
Genera: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,164.42307692307693,300.0,112647.36842105263,2038.5964912280701,0.012699123986616104,S
ASV1786: Candidatus Planktophila,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,Candidatus Planktophila,0.0,0.0,16.666666666666668,6539.097744360903,40.35087719298246,0.013144067817339455,S
Species: Candidatus Planktophila,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,Candidatus Planktophila,0.0,0.0,16.666666666666668,6539.097744360903,40.35087719298246,0.019994746303183,S
Family: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiales,Frankiales,Frankiales,0.0,237.5,361.1111111111111,149551.87969924812,2921.0526315789475,0.03358476726053955,S
Family: Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,356.7307692307692,0.0,913.5338345864661,26.31578947368421,0.00821752765770382,S
Order: Frankiales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,1702.8846153846155,411.1111111111111,150791.72932330827,3326.315789473684,0.04077083351409621,NS
Order: Micrococcales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,12094.23076923077,3788.8888888888887,107244.36090225563,14092.982456140351,0.034322904212350305,NS
Order: Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,356.7307692307692,0.0,913.5338345864661,26.31578947368421,0.011112194598258586,S
Order: Corynebacteriales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,6076.923076923077,827.7777777777778,12651.127819548872,13224.561403508771,0.00662029047465905,NS
Class: Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,30871.153846153848,5177.777777777777,278550.37593984965,36433.333333333336,0.06075969555920225,NS
Class: Thermoleophilia,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,4298.076923076923,0.0,1675.187969924812,1721.0526315789473,0.00794629934394753,NS
Class: Acidimicrobiia,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,9123.076923076924,1033.3333333333333,4082.7067669172934,3010.5263157894738,0.007638783485271336,NS
Order: Thermoanaerobaculales,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculia,Thermoanaerobaculia,Thermoanaerobaculia,Thermoanaerobaculia,0.0,2562.5,4261.111111111111,100.0,1233.3333333333333,0.005660962769406421,S
Family: Subgroup 6,Bacteria,Acidobacteria,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,0.0,5761.538461538462,822.2222222222222,475.187969924812,3110.5263157894738,0.00640923948649405,NS
Order: Subgroup 6,Bacteria,Acidobacteria,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,0.0,5761.538461538462,822.2222222222222,475.187969924812,3110.5263157894738,0.008951149283127994,NS
Order: Holophagales,Bacteria,Acidobacteria,Holophagae,Holophagae,Holophagae,Holophagae,Holophagae,0.0,316.34615384615387,0.0,72.18045112781955,2566.6666666666665,0.0067093874279036255,S
Order: Blastocatellales,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellia (Subgroup 4),Blastocatellia (Subgroup 4),Blastocatellia (Subgroup 4),Blastocatellia (Subgroup 4),0.0,1867.3076923076924,11.11111111111111,87.21804511278195,1270.1754385964912,0.007872998407625231,S
Family: Solibacteraceae (Subgroup 3),Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacterales,Solibacterales,Solibacterales,0.0,1835.576923076923,6727.777777777777,145.11278195488723,1024.561403508772,0.011847659274120634,NS
Order: Solibacterales,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriia,Acidobacteriia,Acidobacteriia,Acidobacteriia,0.0,1835.576923076923,6727.777777777777,145.11278195488723,1024.561403508772,0.019370569022218374,NS
Class: Acidobacteriia,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,1835.576923076923,6727.777777777777,145.11278195488723,1024.561403508772,0.0444095841444686,NS
Class: Subgroup 6,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,5772.115384615385,822.2222222222222,475.187969924812,3114.035087719298,0.021597796239687786,NS
Class: Thermoanaerobaculia,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,2562.5,4261.111111111111,100.0,1233.3333333333333,0.017711853851708682,S
Class: Holophagae,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,598.0769230769231,0.0,119.54887218045113,2822.8070175438597,0.01023917732980397,S
Class: Subgroup 17,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,1267.3076923076924,16.666666666666668,109.02255639097744,892.9824561403509,0.00977244539249886,NS
Class: Blastocatellia (Subgroup 4),Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,2851.923076923077,55.55555555555556,517.2932330827068,1487.719298245614,0.005045176749315301,NS
Class: Thermoplasmata,Archaea,Euryarchaeota,Euryarchaeota,Euryarchaeota,Euryarchaeota,Euryarchaeota,Euryarchaeota,0.0,187.5,0.0,3.007518796992481,289.4736842105263,0.006986213885712728,NS
Phylum: Nanoarchaeaeota,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,0.0,28.846153846153847,0.0,159.3984962406015,17.54385964912281,0.01587279825517673,NS
Phylum: Euryarchaeota,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,0.0,1229.8076923076924,0.0,329.3233082706767,1321.0526315789473,0.012666687891498857,NS
