Taxa,kingdoms,phyla,classes,orders,families,genera,species,aliphatic,biofilm,other plastic,planktonic,unknown plastic,Importance,ANCOM
Genera: ST-12K33,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33,ST-12K33,0.0,0.2048076923076923,0.2777777777777778,0.1142857142857143,0.0017543859649122807,0.005163938,NS
Species: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NS11-12 marine group,NS11-12 marine group,0.0125,0.3182692307692307,0.33888888888888896,2.7691729323308265,0.060526315789473664,0.007885158,S
Genera: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NS11-12 marine group,NS11-12 marine group,0.0125,0.3182692307692307,0.33888888888888896,2.7691729323308265,0.060526315789473664,0.009353594,S
ASV3341: Lentimicrobiaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,Lentimicrobiaceae,0.0,0.10480769230769235,0.0,0.027067669172932324,0.09473684210526312,0.005502298,NS
Species: Lentimicrobiaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,Lentimicrobiaceae,0.0,0.10480769230769235,0.0,0.027067669172932324,0.09473684210526312,0.007570525,NS
Genera: Lentimicrobiaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,Lentimicrobiaceae,0.0,0.10480769230769235,0.0,0.027067669172932324,0.09473684210526312,0.005593138,NS
Family: Flavobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,1.975,3.068749999999999,1.6361111111111115,9.56466165413534,3.4815789473684213,0.031790266,NS
Family: Crocinitomicaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.0,0.09182692307692307,0.0,2.993233082706767,0.16842105263157892,0.016197057,S
Family: Weeksellaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.0,0.25192307692307697,0.0,0.0469924812030075,0.4368421052631579,0.009906639,NS
Family: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.0,0.0014423076923076926,0.002777777777777778,0.5011278195488721,0.011403508771929827,0.007435915,S
ASV2825: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.025,0.45480769230769236,0.6638888888888889,2.705263157894737,1.119298245614035,0.016175228,NS
ASV2843: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0125,0.12451923076923076,0.002777777777777778,1.0883458646616537,0.3631578947368422,0.008077421,NS
ASV2864: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,0.11923076923076924,0.0,0.15000000000000002,0.13070175438596487,0.010365614,NS
ASV2818: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,0.09374999999999994,0.0,0.37819548872180436,0.07456140350877193,0.013260605,S
ASV2840: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,0.08798076923076922,0.0,1.242105263157895,0.0850877192982456,0.005348411,S
ASV2841: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,0.15865384615384615,0.0,0.06015037593984962,0.306140350877193,0.006878114,S
ASV2834: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,0.32307692307692293,0.0,0.13721804511278196,0.2245614035087719,0.005103143,NS
Species: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.9000000000000001,3.0076923076923077,1.5972222222222223,9.040225563909779,3.4298245614035094,0.026188075,NS
Species: Flavobacterium sp. HME6421,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,1.075,0.04615384615384615,0.03888888888888889,0.47481203007518785,0.049999999999999996,0.007114395999999999,NS
Genera: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,1.975,3.0538461538461528,1.6361111111111115,9.515037593984967,3.4798245614035093,0.026011757000000003,NS
ASV3315: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,0.0,0.0028846153846153843,0.0,2.0330827067669177,0.044736842105263165,0.007211924000000001,S
Species: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,0.0,0.031249999999999997,0.0,2.986842105263158,0.1570175438596491,0.009024602,S
Genera: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomicaceae,Crocinitomicaceae,0.0,0.09182692307692307,0.0,2.993233082706767,0.16842105263157892,0.015566671,S
Genera: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosomaceae,Spirosomaceae,0.0,0.2625,0.0,3.4109022556390975,0.08157894736842104,0.013678103,S
Genera: Lacihabitans,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosomaceae,Spirosomaceae,0.0,0.19711538461538464,0.044444444444444446,0.05488721804511277,0.03596491228070175,0.00580724,NS
ASV3560: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,Pseudarcicella,0.0,0.0028846153846153843,0.0,3.4097744360902253,0.07894736842105263,0.0064797019999999995,S
Species: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,Pseudarcicella,0.0,0.2625,0.0,3.4109022556390975,0.08157894736842104,0.014641025,S
Species: Lacihabitans,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans,Lacihabitans,0.0,0.19711538461538464,0.044444444444444446,0.05488721804511277,0.03596491228070175,0.006111825,NS
Species: OLB12,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,OLB12,0.0,0.18557692307692306,0.2638888888888889,0.02368421052631579,0.06403508771929821,0.013159203000000001,NS
Genera: OLB12,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Microscillaceae,Microscillaceae,0.0,0.18557692307692306,0.2638888888888889,0.02368421052631579,0.06403508771929821,0.010732135,NS
Family: Spirosomaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.0,0.5019230769230769,0.044444444444444446,4.019924812030075,0.14912280701754385,0.020448087,S
Family: Microscillaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.0,0.8379807692307696,0.5555555555555556,0.06954887218045112,0.27982456140350875,0.011047399999999999,NS
Family: Cyclobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.0,0.021634615384615384,0.044444444444444446,1.8499999999999996,0.01578947368421053,0.007417211999999999,S
Genera: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae,Cyclobacteriaceae,0.0,0.007211538461538462,0.03888888888888889,1.8499999999999996,0.01578947368421053,0.005123053,S
ASV3578: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus,0.0,0.002403846153846154,0.002777777777777778,1.6710526315789476,0.01578947368421053,0.007595231,S
Species: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus,0.0,0.007211538461538462,0.03888888888888889,1.8499999999999996,0.01578947368421053,0.005818991999999999,S
ASV3528: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,0.21105769230769247,0.0,0.024812030075187966,0.09210526315789472,0.008433204,NS
Species: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,1.0331730769230767,0.3138888888888889,0.06954887218045112,0.32719298245614054,0.006216219,NS
Genera: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,1.0331730769230767,0.3138888888888889,0.06954887218045112,0.32719298245614054,0.005977690999999999,NS
Genera: Candidatus Aquirestis,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,0.0004807692307692308,0.0,0.13458646616541362,0.005263157894736842,0.0059640890000000005,S
Species: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.0,0.7230769230769225,0.005555555555555556,0.11015037593984965,0.18421052631578946,0.005409489,NS
Genera: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.0,0.7230769230769225,0.005555555555555556,0.11015037593984965,0.18421052631578946,0.007232533,NS
Family: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.0,1.1995192307692308,1.0722222222222222,0.2203007518796994,0.3701754385964913,0.017946756,NS
Family: Chitinophagaceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.0125,0.6413461538461538,0.044444444444444446,3.2703007518797,0.33070175438596505,0.009391605,NS
Family: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.0,0.7230769230769225,0.005555555555555556,0.11015037593984965,0.18421052631578946,0.008206695,NS
Species: Sediminibacterium,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium,0.0,0.1850961538461539,0.03333333333333334,2.6954887218045096,0.12280701754385964,0.011673026000000001,S
Genera: Sediminibacterium,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae,Chitinophagaceae,0.0,0.1850961538461539,0.03333333333333334,2.6954887218045096,0.12280701754385964,0.014435493,S
Order: Sphingobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0125,0.9572115384615386,0.8111111111111112,3.1112781954887216,0.21140350877192984,0.066134473,NS
Order: Flavobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,1.975,3.413942307692307,1.6388888888888893,13.72819548872181,4.121052631578949,0.044833267999999996,NS
Order: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0125,2.6499999999999995,1.1222222222222225,3.6556390977443622,0.9078947368421055,0.023868415,NS
Order: Cytophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0,1.8923076923076925,0.6472222222222223,5.942857142857138,0.45789473684210535,0.023925267000000004,NS
Order: Bacteroidales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0,2.5485576923076922,0.16388888888888892,0.1481203007518797,1.1938596491228064,0.024963062999999997,NS
Family: Bacteroidetes vadinHA17,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales,Bacteroidales,Bacteroidales,0.0,0.15913461538461543,0.0,0.014661654135338351,0.17017543859649126,0.0050594590000000005,NS
Class: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,2.0,11.462019230769231,4.383333333333334,26.586090225563908,6.892105263157895,0.129100503,NS
Class: Ignavibacteria,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,0.0,0.24903846153846157,0.6166666666666667,0.01992481203007519,0.07982456140350876,0.026738027,NS
Phylum: Bacteroidetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,2.0,11.711057692307692,5.000000000000001,26.606015037593988,6.971929824561403,0.174808835,NS
Phylum: Epsilonbacteraeota,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.3331730769230769,0.0,0.5266917293233081,1.57280701754386,0.139331697,NS
Phylum: Planctomycetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,1.2783653846153853,0.28611111111111115,0.03120300751879699,0.6657894736842106,0.065033743,S
Phylum: Proteobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,88.275,32.87788461538461,51.925,29.833458646616535,49.06228070175439,0.067666332,NS
Phylum: Actinobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.7942307692307696,0.39722222222222225,14.839473684210528,1.5228070175438595,0.087395961,NS
Phylum: Cyanobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,5.3769230769230765,3.6166666666666663,4.516541353383459,1.7622807017543853,0.053949912,NS
Phylum: Chloroflexi,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.8899038461538459,0.002777777777777778,0.11127819548872184,0.5517543859649122,0.065603232,NS
Phylum: Acidobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.20192307692307707,0.9555555555555557,0.016541353383458652,0.1350877192982456,0.055790038,S
Phylum: Verrucomicrobia,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,1.4586538461538463,2.8055555555555554,2.0661654135338345,0.6885964912280699,0.052269145999999995,NS
Phylum: Nitrospirae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.048145329,NS
Phylum: Armatimonadetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.0,0.0,0.2827067669172932,0.0017543859649122807,0.049777497000000004,S
Phylum: Fusobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.18173076923076922,0.0,0.056766917293233056,0.22543859649122808,0.053990457,S
Phylum: Firmicutes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,3.3293269230769242,1.0666666666666667,0.02857142857142857,6.889473684210527,0.040609865,S
Phylum: Gemmatimonadetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.13942307692307693,0.0,0.10526315789473682,0.04035087719298245,0.014925761999999999,NS
Phylum: Deinococcus-Thermus,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.06057692307692307,0.1472222222222222,0.05977443609022556,0.0026315789473684214,0.009331204000000001,NS
Phylum: Patescibacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,2.0375,0.0009615384615384616,0.002777777777777778,0.20263157894736844,0.0,0.011256238,NS
Phylum: Spirochaetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.05240384615384615,0.0,0.00037593984962406017,0.530701754385965,0.007923918,S
Order: Armatimonadales,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadia,Armatimonadia,Armatimonadia,Armatimonadia,0.0,0.0,0.0,0.2827067669172932,0.0017543859649122807,0.018782625,S
Family: Armatimonadaceae,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,Armatimonadales,0.0,0.0,0.0,0.2827067669172932,0.0017543859649122807,0.009915838,S
Genera: Armatimonas,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonadaceae,Armatimonadaceae,0.0,0.0,0.0,0.2827067669172932,0.0017543859649122807,0.005574745999999999,S
Class: Armatimonadia,Bacteria,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,Armatimonadetes,0.0,0.0,0.0,0.2827067669172932,0.0017543859649122807,0.024138626,S
Family: Micrococcaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales,Micrococcales,Micrococcales,0.0,0.07548076923076921,0.2916666666666667,5.4492481203007515,0.04736842105263158,0.028973926,S
Family: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales,Micrococcales,Micrococcales,0.0,0.08125000000000002,0.0,1.5958646616541352,0.1307017543859649,0.018123267,S
ASV1951: Micrococcaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcaceae,Micrococcaceae,0.0,0.0,0.2916666666666667,5.447368421052631,0.0,0.010288669,S
Species: Micrococcaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcaceae,Micrococcaceae,0.0,0.0,0.2916666666666667,5.4492481203007515,0.0,0.016734137,S
Genera: Micrococcaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcaceae,Micrococcaceae,0.0,0.0,0.2916666666666667,5.4492481203007515,0.0,0.013447988999999999,S
Species: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.0,0.08076923076923077,0.0,0.19661654135338347,0.08771929824561402,0.0050715859999999995,NS
Genera: Candidatus Limnoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.0,0.0004807692307692308,0.0,1.1530075187969921,0.03596491228070175,0.009374769,S
ASV1932: Candidatus Limnoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Limnoluna,Candidatus Limnoluna,0.0,0.0004807692307692308,0.0,1.1530075187969921,0.03596491228070175,0.010316434000000001,S
Species: Candidatus Limnoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Limnoluna,Candidatus Limnoluna,0.0,0.0004807692307692308,0.0,1.1530075187969921,0.03596491228070175,0.007915567,S
Species: actinobacterium SCGC AAA023-D18,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0,0.006730769230769231,0.013888888888888888,3.797744360902255,0.09912280701754385,0.00570756,S
Species: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.005288461538461539,0.002777777777777778,1.3999999999999997,0.05263157894736844,0.006790691,S
Genera: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.012980769230769233,0.013888888888888888,4.610902255639097,0.1280701754385965,0.0056771980000000005,S
Genera: Candidatus Planktophila,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.0004807692307692308,0.002777777777777778,0.24962406015037586,0.0035087719298245615,0.006295897,S
Genera: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.005288461538461539,0.002777777777777778,1.3999999999999997,0.05263157894736844,0.006639145999999999,S
Family: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiales,Frankiales,Frankiales,0.0,0.018750000000000006,0.019444444444444445,6.260526315789479,0.1842105263157895,0.010151698,S
ASV1986: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium,0.0,0.013942307692307691,0.052777777777777785,0.39172932330827065,0.03859649122807018,0.006193025,NS
Species: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium,0.0,0.1456730769230769,0.06666666666666667,0.7056390977443608,0.2096491228070176,0.019851588,NS
Genera: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteriaceae,Mycobacteriaceae,0.0,0.1456730769230769,0.06666666666666667,0.7056390977443608,0.2096491228070176,0.025369284,NS
Family: Mycobacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriales,Corynebacteriales,Corynebacteriales,0.0,0.1456730769230769,0.06666666666666667,0.7056390977443608,0.2096491228070176,0.03686099,NS
Order: Micrococcales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,0.25817307692307695,0.2916666666666667,7.066165413533834,0.2587719298245614,0.026028238999999998,NS
Order: Corynebacteriales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,0.2528846153846154,0.06666666666666667,0.8274436090225563,0.9745614035087717,0.045168590999999994,NS
Order: Frankiales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,0.019230769230769235,0.019444444444444445,6.260902255639103,0.1842105263157895,0.016550333,S
Class: Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,0.6774038461538463,0.3916666666666667,14.746240601503763,1.483333333333333,0.054425531,NS
Class: Acidimicrobiia,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.0,0.08028846153846153,0.005555555555555556,0.0906015037593985,0.03596491228070175,0.011349632,NS
Order: Subgroup 6,Bacteria,Acidobacteria,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,Subgroup 6,0.0,0.11730769230769235,0.0,0.009398496240601507,0.04912280701754386,0.005327858,NS
Class: Subgroup 6,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,0.11730769230769235,0.0,0.009398496240601507,0.04912280701754386,0.012898708,NS
Class: Thermoanaerobaculia,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,0.062019230769230764,0.39722222222222225,0.0015037593984962407,0.04912280701754386,0.011085383999999998,S
Class: Acidobacteriia,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,0.02115384615384616,0.5583333333333333,0.005263157894736843,0.013157894736842108,0.0092712,S
