Taxa,kingdoms,phyla,classes,orders,families,genera,species,aliphatic,biofilm,other plastic,planktonic,Importance,ANCOM
Genera: Snowella 0TU37S04,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Microcystaceae,Microcystaceae,Microcystaceae,0.0,3.425704225352113,0.01567164179104478,0.02882882882882882,0.005120171,NS
Class: Oxyphotobacteria,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,0.1840909090909091,14.557042253521127,0.23283582089552243,2.9099099099099104,0.073137833,NS
Class: Melainabacteria,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,0.12348484848484846,0.04929577464788732,0.042537313432835816,0.15698198198198202,0.011998837,NS
Class: Anaerolineae,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.4143939393939394,0.8038732394366198,0.5320895522388059,0.07905405405405405,0.031429285,NS
Family: Caldilineaceae,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineales,Caldilineales,Caldilineales,0.017424242424242425,0.6559859154929578,0.04925373134328358,0.07297297297297296,0.00546827,S
Genera: Caldilineaceae,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae,Caldilineaceae,0.017424242424242425,0.6559859154929578,0.04925373134328358,0.07297297297297296,0.005046822,S
Order: Caldilineales,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,0.017424242424242425,0.6559859154929578,0.04925373134328358,0.07297297297297296,0.008415435,S
Order: Balneolales,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermia,Rhodothermia,Rhodothermia,Rhodothermia,0.0,0.10352112676056338,0.0007462686567164179,0.19639639639639633,0.006632671,S
Family: Balneolaceae,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolales,Balneolales,Balneolales,0.0,0.10352112676056338,0.0007462686567164179,0.19639639639639633,0.0052032929999999995,S
Family: Sphingobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.16060606060606064,0.041901408450704204,0.07014925373134327,0.22792792792792765,0.009448563,S
Family: LiUU-11-161,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.053030303030303025,0.32500000000000007,0.08358208955223881,0.07207207207207209,0.009363878,NS
Family: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0015151515151515152,0.3404929577464788,0.07388059701492534,0.8587837837837843,0.0070700369999999995,NS
Genera: Pedobacter,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae,Sphingobacteriaceae,0.07272727272727272,0.029577464788732383,0.027611940298507463,0.19932432432432423,0.005210933,S
Species: Pedobacter,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter,0.07272727272727272,0.029577464788732383,0.027611940298507463,0.19932432432432423,0.006044175,S
Species: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NS11-12 marine group,NS11-12 marine group,0.0015151515151515152,0.3404929577464788,0.07388059701492534,0.8587837837837843,0.005958508,NS
Species: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NS9 marine group,NS9 marine group,0.38636363636363646,0.4411971830985916,0.26194029850746264,0.2538288288288286,0.008359879,NS
Genera: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NS9 marine group,NS9 marine group,0.38636363636363646,0.4411971830985916,0.26194029850746264,0.2538288288288286,0.007660194,NS
Family: Flavobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,13.081060606060605,8.036267605633796,10.464925373134326,12.657657657657655,0.019319523,NS
Family: Crocinitomicaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.2606060606060607,1.0732394366197187,0.1888059701492537,0.9497747747747745,0.011254593,NS
Family: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.4287878787878789,0.5257042253521129,0.2992537313432836,0.5540540540540542,0.013666948,NS
Family: Cryomorphaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.020454545454545454,0.18309859154929578,0.019402985074626868,1.0308558558558567,0.008158628000000001,NS
Species: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,4.2280303030303035,1.6454225352112664,2.9089552238805974,2.562837837837837,0.015053279,NS
Species: Flavobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,5.859090909090909,2.904929577464788,3.609701492537313,4.263963963963964,0.01706847,NS
Genera: Flavobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,5.859090909090909,2.904929577464788,3.609701492537313,4.263963963963964,0.016224327,NS
Genera: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,4.9734848484848495,1.7816901408450692,3.334328358208955,2.608558558558558,0.014113326,NS
Genera: Leeuwenhoekiella,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,0.3583333333333334,0.2661971830985916,0.3761194029850747,0.45810810810810804,0.006038023000000001,NS
Genera: NS3a marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,0.006060606060606061,0.25246478873239436,0.06492537313432835,2.4497747747747765,0.006339111,NS
Genera: Actibacter,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Flavobacteriaceae,0.3257575757575758,0.19612676056338035,0.13582089552238807,0.20833333333333337,0.006238549,NS
Species: Namhaeicola litoreus,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Actibacter,Actibacter,0.3257575757575758,0.19612676056338035,0.13582089552238807,0.20833333333333337,0.006534553,NS
Species: Cryomorphaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorphaceae,Cryomorphaceae,0.020454545454545454,0.18309859154929578,0.019402985074626868,1.0308558558558567,0.0051815870000000005,NS
Species: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,0.2037878787878788,0.2848591549295775,0.08432835820895522,0.5240990990990987,0.00727199,NS
Genera: Salinirepens,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomicaceae,Crocinitomicaceae,0.02878787878787879,0.5056338028169014,0.03059701492537313,0.13648648648648648,0.005274925,NS
Genera: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomicaceae,Crocinitomicaceae,0.2037878787878788,0.2848591549295775,0.08432835820895522,0.5240990990990987,0.006146426,NS
Family: Cyclobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.1462121212121212,0.7971830985915495,0.35074626865671643,0.8948198198198204,0.012684058,NS
Family: Spirosomaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.4234848484848485,0.01795774647887324,0.19701492537313434,0.27184684684684685,0.008727328000000001,S
Species: marine metagenome,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,Ekhidna,0.6560606060606059,2.2718309859154937,0.9097014925373132,1.6173423423423416,0.0147578,NS
Genera: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae,Cyclobacteriaceae,0.06515151515151515,0.5475352112676056,0.06791044776119402,0.707657657657658,0.007784256,NS
Species: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus,0.01818181818181818,0.1535211267605634,0.020149253731343283,0.5272522522522518,0.005342445,NS
Species: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.9636363636363636,2.3746478873239445,0.5261194029850746,0.7527027027027027,0.007940906,NS
Genera: Candidatus Aquirestis,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.007575757575757578,1.9010563380281693,0.017910447761194034,0.14414414414414417,0.009944889,NS
Genera: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.9636363636363636,2.3746478873239445,0.5261194029850746,0.7527027027027027,0.007627803000000001,NS
Genera: Lewinella,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.056060606060606054,1.6038732394366206,0.11343283582089551,0.21666666666666662,0.005116725999999999,NS
Species: Lewinella,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella,0.056060606060606054,1.5834507042253532,0.11343283582089551,0.20968468468468465,0.005845759,NS
ASV3464: Candidatus Aquirestis,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,Candidatus Aquirestis,0.007575757575757578,1.9010563380281693,0.017910447761194034,0.14414414414414417,0.008578477,NS
Species: Candidatus Aquirestis,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,Candidatus Aquirestis,0.007575757575757578,1.9010563380281693,0.017910447761194034,0.14414414414414417,0.01196771,NS
Species: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.06439393939393939,0.765845070422535,0.06940298507462686,0.1693693693693694,0.005271729,NS
Family: Saprospiraceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,1.1083333333333332,6.099295774647886,0.7843283582089551,1.1945945945945946,0.014129548,NS
Family: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,0.06439393939393939,0.765845070422535,0.06940298507462686,0.1693693693693694,0.00661393,NS
Genera: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.08030303030303029,0.9524647887323944,0.02313432835820895,0.15788288288288294,0.005742754,NS
Family: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.08030303030303029,0.9524647887323944,0.02313432835820895,0.15788288288288294,0.007184313,NS
Order: Flavobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,14.401515151515152,9.991197183098594,11.275373134328357,15.272297297297305,0.030371536,NS
Order: Sphingobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.27348484848484855,0.7214788732394365,0.2731343283582089,1.1934684684684682,0.021682084,NS
Order: Cytophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.6106060606060607,0.8669014084507042,0.5925373134328359,1.2403153153153155,0.020195367,NS
Order: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,1.362878787878788,6.939788732394362,1.2589552238805968,1.553603603603603,0.0219858,NS
Order: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.08030303030303029,0.9524647887323944,0.02313432835820895,0.15788288288288294,0.010235032,NS
Order: Bacteroidales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.24469696969696972,0.14683098591549296,0.0992537313432836,1.0353603603603605,0.005980556999999999,NS
Class: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,16.973484848484848,19.636267605633815,13.522388059701493,20.4536036036036,0.073580666,NS
Class: Rhodothermia,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,0.006060606060606061,0.12781690140845073,0.005970149253731343,0.231081081081081,0.022010038,S
Class: Ignavibacteria,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,0.013636363636363637,0.05704225352112676,0.020149253731343283,0.030630630630630627,0.005964766,NS
Phylum: Bacteroidetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,16.993181818181817,19.821126760563384,13.54850746268657,20.71531531531531,0.118067197,NS
Phylum: Cyanobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.35075757575757577,14.624295774647885,0.2858208955223881,3.072297297297294,0.11599800199999999,NS
Phylum: Proteobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,53.83030303030302,24.278521126760552,44.21343283582087,34.28693693693694,0.123876175,NS
Phylum: Actinobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.6969696969696968,1.663380281690141,1.991044776119403,7.852702702702699,0.113037388,NS
Phylum: Planctomycetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,5.215151515151516,10.214084507042255,4.815671641791047,4.395945945945947,0.09909274900000001,NS
Phylum: Verrucomicrobia,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.9621212121212122,4.732394366197187,0.9582089552238804,6.4304054054054065,0.093481187,NS
Phylum: Patescibacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.33863636363636374,0.18908450704225352,0.21940298507462688,1.1626126126126135,0.045127392999999995,S
Phylum: Epsilonbacteraeota,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.5295454545454543,0.40950704225352114,0.3828358208955225,0.35563063063063044,0.056749605999999994,NS
Phylum: Chloroflexi,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.4636363636363637,0.8038732394366198,0.5320895522388059,0.07905405405405405,0.042706540999999994,NS
Phylum: Firmicutes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.4053030303030304,0.03838028169014085,0.9746268656716416,0.041891891891891894,0.023048005,S
Phylum: Dadabacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.0021126760563380284,0.7268656716417911,0.0,0.005650218,S
Phylum: Gemmatimonadetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,0.00035211267605633805,0.12313432835820892,0.0,0.006163114,S
Phylum: Acidobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.25681818181818183,0.11549295774647889,0.3843283582089553,0.019819819819819815,0.042427985999999994,S
Phylum: Dependentiae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.038636363636363635,0.013380281690140846,0.11343283582089551,0.05698198198198198,0.01860067,NS
Phylum: Fusobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.1196969696969697,0.0031690140845070424,0.002238805970149254,0.0,0.005520076999999999,NS
Phylum: Chlamydiae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.018939393939393936,0.02992957746478873,0.0037313432835820895,0.008558558558558558,0.009884209,NS
Phylum: Latescibacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.002272727272727273,0.09119718309859154,0.26865671641791045,0.00022522522522522523,0.009869105999999999,S
Phylum: Deinococcus-Thermus,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.08333333333333333,0.010211267605633803,0.0007462686567164179,0.01824324324324324,0.010476775,S
Phylum: Nitrospirae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.004545454545454546,0.04154929577464789,0.03507462686567165,0.002252252252252252,0.007368578000000001,NS
Family: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales,Micrococcales,Micrococcales,0.07651515151515148,0.26901408450704234,0.17089552238805975,0.8175675675675683,0.014126568,NS
Species: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.01666666666666667,0.09436619718309856,0.026865671641791045,0.3058558558558559,0.007172613,NS
Genera: Microbacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae,Microbacteriaceae,0.01666666666666667,0.09436619718309856,0.026865671641791045,0.3058558558558559,0.0063227959999999995,NS
Species: Candidatus Limnoluna,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Limnoluna,Candidatus Limnoluna,0.003787878787878788,0.1496478873239437,0.008208955223880599,0.4628378378378378,0.005373676,NS
Species: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,hgcI clade,0.0007575757575757576,0.1802816901408451,0.0007462686567164179,2.170495495495496,0.005953956,NS
Species: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.07535211267605635,0.002238805970149254,0.5867117117117119,0.006849032,S
Genera: hgcI clade,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0015151515151515152,0.27112676056338036,0.0037313432835820895,3.127252252252252,0.007728434,NS
Genera: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae,Sporichthyaceae,0.0,0.07535211267605635,0.002238805970149254,0.5867117117117119,0.00524608,S
Family: Sporichthyaceae,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiales,Frankiales,Frankiales,0.002272727272727273,0.3816901408450703,0.005970149253731343,3.9247747747747725,0.013038566000000001,NS
ASV1986: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium,0.13409090909090915,0.21091549295774636,0.12462686567164179,0.3436936936936934,0.007155015,NS
Species: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium,0.1492424242424243,0.24647887323943657,0.14776119402985083,0.39099099099099077,0.011205494,NS
Genera: Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteriaceae,Mycobacteriaceae,0.1492424242424243,0.24647887323943657,0.14776119402985083,0.39099099099099077,0.012731296999999999,NS
Family: Mycobacteriaceae,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriales,Corynebacteriales,Corynebacteriales,0.1492424242424243,0.24647887323943657,0.14776119402985083,0.39099099099099077,0.015248641,NS
Order: Micrococcales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.07651515151515148,0.26901408450704234,0.17089552238805975,0.8175675675675683,0.021258937999999998,NS
Order: Corynebacteriales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.21287878787878795,0.2616197183098591,0.726865671641791,0.39301801801801783,0.019843017,NS
Order: Frankiales,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.002272727272727273,0.3816901408450703,0.005970149253731343,3.9247747747747725,0.016827828,NS
Class: Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.45151515151515176,0.9665492957746487,1.228358208955224,5.184234234234226,0.078663596,NS
Class: Acidimicrobiia,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,Actinobacteria,0.24545454545454545,0.6950704225352111,0.7373134328358212,2.668468468468467,0.052077229,NS
Family: Ilumatobacteraceae,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichales,Microtrichales,Microtrichales,0.09848484848484848,0.5436619718309862,0.3753731343283582,2.5445945945945945,0.010704397,NS
Family: Microtrichaceae,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichales,Microtrichales,Microtrichales,0.046969696969696974,0.03838028169014085,0.34253731343283594,0.0518018018018018,0.005497238000000001,S
Genera: CL500-29 marine group,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacteraceae,Ilumatobacteraceae,0.002272727272727273,0.36514084507042266,0.004477611940298508,2.5090090090090085,0.006435603000000001,NS
Species: CL500-29 marine group,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,CL500-29 marine group,0.002272727272727273,0.36514084507042266,0.004477611940298508,2.5090090090090085,0.006611567,NS
Order: Microtrichales,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia,Acidimicrobiia,Acidimicrobiia,Acidimicrobiia,0.24545454545454545,0.6929577464788732,0.7373134328358212,2.6166666666666663,0.018264411,NS
Class: Subgroup 9,Bacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,Acidobacteria,0.0,0.007394366197183097,0.15597014925373134,0.0,0.007732246,S
Class: Nitrososphaeria,Archaea,Thaumarchaeota,Thaumarchaeota,Thaumarchaeota,Thaumarchaeota,Thaumarchaeota,Thaumarchaeota,0.011363636363636366,0.14436619718309868,0.8597014925373134,0.9662162162162166,0.020462022,NS
Order: Nitrosopumilales,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaeria,Nitrososphaeria,Nitrososphaeria,Nitrososphaeria,0.011363636363636366,0.14436619718309868,0.8597014925373134,0.9662162162162166,0.006382358,NS
Phylum: Thaumarchaeota,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,0.011363636363636366,0.14436619718309868,0.8597014925373134,0.9662162162162166,0.028724505,NS
Phylum: Euryarchaeota,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,Archaea,0.0015151515151515152,0.061619718309859156,0.036567164179104474,0.006756756756756758,0.007883191999999999,NS
