OTUID,Species name
4f52a9860629314d2f9876fb37f8c9a6,Reyranella
f9bd2ce72b5d8026ee386a6ba006af7c,Rhizobiaceae
93ca7ca63494e98c296c9c0707b17be7,Prolixibacter
aad37d86277af2e5e48347960a7f102b,Euzebyaceae
1e5791fe0fc601d21eac641ce0a19b19,Rhizobiaceae
17cc458c97bf85d7ad93a850ad1f10ac,Sphingomonadaceae
8824d757804c74db68ba56d0bbc895a1,SH-PL14
7e05a58bc78665eb5ab44d6de2d38625,Sebaldella
56208a66ab7fe4af858643803d75dbf5,CL500-3
fef08f4f79b69f2ef1e24fc6644ad444,Rhizobiaceae
a36a81d94d9dcd8761117e7f08d22c0f,Rhizobiaceae
af250c754b2b6869f5979a676c8e0a95,Xenococcus PCC-7305
7bdb148c90ae47a8a4a4e62684d5b993,OM43 clade
af0cd79514e465686bfe109e161c6c3b,Anderseniella
d8f25312b3cebbfba9959ec002a4512d,SAR86 clade
9ca074f8d919e1dbc8e64ad4c08aad96,Filimonas
cff35b9105fc3adbf1b93f03a4f33bbb,Alphaproteobacteria
8924915c7f8430a0c002b85c72744082,Rhizobiaceae
79f6fc606704e353c33823893d897cd3,BD2-11 terrestrial group
a6cb46612b16a00fbe557e7599f9ddd2,Flavobacteriaceae
358c309cadf353b34e60aa4def669ecc,Ulvibacter
96b4a108062c2455fdf37f76bd3cf4ba,Sphingopyxis
69189504c66465791a3356bc6e4e5e06,Oleiphilus
e1bfb43fa7b5b078c3d8fbc4efcc72c4,Rhodobacteraceae
58cc3f709c81b923090e7324b01504fe,Alphaproteobacteria
e6b677ca6eb67fc3e1e0cf2822afacbd,Hyphomicrobium
502c439166f38dcb520f4e105a21939c,UBA10353 marine group
2351748ab3fa720b4722b092d6fe7df4,Fusicatenibacter
9a3bec4d0a8e2369978cfb3f823aa97e,Candidatus Omnitrophus
91dc9af26eaf80c20972e87b6a7facee,SM1A02
aa4882b137976b82d246f9692783b70c,Rhodobacteraceae
5530e8524bda5eb64c815a3b56709fe6,Cryomorphaceae
f54266f787298550128ea137bad7a806,Pseudahrensia
ed56176364f60095ff1b68f600515d91,NS9 marine group
d7eaaf84c79dc24b5216ff41e8ee0d91,NB1-j
663a68c29d7fd8284aa30b9a1f3600f4,Pedosphaeraceae
a1deaaf0aeaee1963f22f598b43bbe9a,Rubritalea
1a44efe0d44952965d5cf497ac708692,Methyloligellaceae
570eb4ead9965c21e161f95e819bf1fd,Saprospiraceae
34509d7da973f8a690d20f39f841a2de,Portibacter
51a1d2da670a3f6a16807b2c661f8a16,Vampirovibrionales
c757ad670c5d796cb866c941c62c4e33,Flavobacterium
c9051647c434169c0c0548c0b891ddcb,Cyclobacteriaceae
4fa61ef4a44f87866622a949fa2db02f,Marinimicrobia (SAR406 clade)
cc9db9a37ed5882b7290f843c8ef754d,benzene mineralizing consortium clone SB-1
cf7513670eb44f9f089ae6703de2b1e4,Rhodobacteraceae
051adce2c6b7c31058bb38596901ab6b,Alphaproteobacteria
8d8432d1041523e4182515d9068765ba,Desulfarculaceae
f193f48027427b156fafd0881567e802,Leucothrix
71d528904edf52d0783df15117a5838e,Rhodospirillales
7889965f065c846f5c1b4a461d729198,Caldilineaceae
7eb412b8e853229ccbbbfae564180e73,Thalassospira
39b9717a286a902d8536213b0df5f64b,Acinetobacter
a2a576102a01cc9d18c7feeedb54f42d,Rhodobacteraceae
d4453044a6c27c086b379b143cd3c26f,Desulfatirhabdium
cd554b4291773fe5a3ffa0de6ba24f9e,Steroidobacteraceae
30521734f29e8c86cdf2421c41ddc835,Subgroup 6
022ce90f933d385bf0e715927b32d276,Alphaproteobacteria
4ea7d2e7c663e73d0915dde3569b3ee6,Halobacteriovorax
c89cd080c14bdb5ac8c86c51ffd58440,Vibrio
f869c97c470de80142fd1d64553ad0b1,Fluviicola
ceaa9ac33d9613d6c830d04148f9473d,Aestuariicella
bbf2013ce626cccfb9c4de1a0175d151,Pseudahrensia
fd47ae962b6c948a18f9b767acd1e36f,OM190
5bec8a92d6f137f13294f08eda324b61,Candidatus Campbellbacteria
eb68773702e5375695630ecd5d5d6790,Alkanindiges
e3411214ea10ddfe6212f1ff6c3b2109,Rhodopirellula
6bc269923521c3b7967b36f0d45b0072,Rhodobacteraceae
e5dd55e45917489142be387496fd41a7,Loktanella
8818b24852a1da7373cb1dc250d544ac,Aquibacter
3e1e4a61dd4c1edd59118342c0ebd6ea,PB19
e40f451ae92fbbf6777955f258f9ca52,OCS116 clade
3ce38091a20b6f22e38c4f393cc42c17,Litoreibacter
f8caf88cdfe43d2b96b6da2b364c6f5d,NS9 marine group
0b8823201c18fddac1a9e16634510bee,Taeania maliponensis
6539f59062d16f8454aa0eeb82a123c1,Exiguobacterium
9649285c1346ed34a266cb4e540a6e25,Proteobacteria
c3afd5b4d4e46073d9de257a4324a038,Verrucomicrobiaceae
c22b16cc6108c04f29fea3b6d4c81571,Acinetobacter
69412cda4bf5e28f34e919e94c0aa646,BD2-11 terrestrial group
1a5e3ee48d5d2afa1435a6c44c1a7ba4,PB19
01f26a5b415f607436a2003ceb1467ee,Burkholderiaceae
12fc06f7fd7dd97c1082c680118c7de7,Verrucomicrobiaceae
2b9f3a8f685d68714acd248e5e683700,Janthinobacterium
ac77b32eb6839c110daad62f55bff40b,Saccharimonadales
fddd47e14bd87f772487fa9d9338a902,Clade I
a55c92822fbaa1cac42bb0447d1df3a8,Pseudovibrio
c16a83ade864fc6697529f63b95530bb,NRL2
f6392504940f7156d4a42c2c84a4b3be,Sphingomonas
6234af5c5dc39dadc07fe45d1d9085ee,Winogradskyella
1b1553a25ab8188c15dcaf8e8399e0c1,Gammaproteobacteria
5b32583066d40b3b3a5ba05a9f1ce3ce,Pirellulaceae
54356056e63242bfedaccffa0fc85d0f,Desulfobulbaceae
b07071dfed69517f3e8638ed13fe78e6,Rhodobacteraceae
f95cb8ecd53263377d3cacdaefe05709,marine metagenome
a1105eb636b7ce53bb27988757ba9a04,Unknown Family
2c00d7a78c481dd6556c554c3db581d6,Blastocatella
4e43ca57129e31ce0eca41a43aba2d9d,Sphingomonadaceae
d88fdd25cf0defbbeed5e4a61038ecee,Novosphingobium
3777e8903050f3f1f1130af1b0c443bc,Alphaproteobacteria
945f562bda86790338922e12f9854407,Flavobacterium
504fc4ef167fb40c6d6ab62ce9b4b1e1,Polyangiaceae
2509f786e8efe487f19a6aced6fac652,Prolixibacteraceae
a161bc45459af1c4428171f6fce57808,vadinHA49
3c29b38d367179e4da26811a9b7578db,Aliiroseovarius
5a7a962b27195e7e8b950ebf89bd6e78,SEEP-SRB1
4706efd88178f53868d4d21ad6b418ff,Nitrospira
3b80cae9eeab92b396365c50400a993d,PeM15
9f1fe0cc24e45dd45d12f87b6740935d,Pleurocapsa PCC-7319
3743344bc324b265ed991e4d5dca8c68,Fluviicola
a3c87c3bb3c629e6be9505daf717abc1,Subgroup 10
5d230ef776f7b42428fdfa4f37a9b7ec,Sphingobium
2274094de129a636f19dc0a22c1dc278,Alphaproteobacteria
10b105ccdfa7d068330c52efaf7db840,Gammaproteobacteria
f190358166041f6b8ac0d1454c513356,Alphaproteobacteria
1155a54fc161bdeb2914e44447dd0d9b,Persicirhabdus
4d6a06c706c0b9fdd89ce029c25855aa,Fluviicola
aa223404cbf1d025f178e6424dbbedae,Rhodocyclaceae
012404fdadfbaf107b90c21b6011a121,Formosa
aeb6f8b281dbc639aed7cbfb70c0b9a6,Proteobacteria
c2c0bd7ee40929d2eed34daef289a0ff,unidentified marine bacterioplankton
59b8e324309d4c035b0d3e93dc6f390c,Burkholderiaceae
3e1e599dc4b75fd5d04f5d4566b6afe7,Rhizobiaceae
b2fa98ad7035e7f57e0d92bf363a2caf,Micavibrionales
acc416e6122442dfd1b668953418e0bf,Portibacter
84840b6fd83c5dc9a49e2897754aa76d,Devosia
d744acee1f79fa78bcbf32c41beb7a25,Flavobacteriaceae
ba7c460bf2d0ff592fc2a6f198046b7b,Burkholderiaceae
46a7475bfbd3a0d1254bcf3bf02c594a,HOC36
fdcf4de6c18d77a631d03119594fca03,NS9 marine group
ac74eb9e18ab45ed560fe7ad979e3b0f,Rhodobacteraceae
8e1dd8bf511aac40d8b74fb75d3e7462,Legionella
16086ac839b34216eeffa58011452414,Altererythrobacter
50bc01522aad09f475eaad4d642cbe61,Pseudofulvibacter
d0a6f99e4e33a127a0f085afa6c85624,A4b
207878d86ea0253e707b480e52aa7c95,Arenicellaceae
0ed47a2000e992a93052a97485e39419,Alcanivorax
0086dc5db7606294d31e898aa5bef5f8,BD1-7 clade
884c6828b64fbde21fbbc0a28fdac940,Lewinella
d36a7178135c6b127130734b9ef90532,CL500-3
514f8c1c9c55b81a3eed2763d1fb9a04,Loktanella
8297c5fba721240a40bb5ac00f6617eb,Phaselicystis
bbd7983db659b8bc0aedf0b3616630ca,NS9 marine group
09b9bff88e0a55506bb64474be698a2f,Ulvibacter
758db6975015c96eecb2c62d07990bdd,Aequorivita
5d324ba2a6460de903662ef6460eca18,Cyclobacteriaceae
08f631033bb280fea706506ae57770ac,Ulvibacter
3e3885a295b7adc0d2ec2963b426efea,Cyclobacteriaceae
1f9670ac41fad491b2cbbfd1adb82afc,Cellulophaga
8f63ffcb87c7b1d9085c5694596d144b,Spongiibacteraceae
499b69b8ad02e5b556c86acbf2c2b14d,Saprospiraceae
47b887419eddd150c5b87d2da3d48b98,SS1-B-06-26
cf2b3934b96c7bf8183384e3ab9eabf9,Alphaproteobacteria
ed27d54cc5f028580550d134613ed133,Hyphomonadaceae
782f617ce9b5eb54950637de229d867d,Tolumonas
b70bc2ac6de48e7eabd51f5e47942185,Anaerolineaceae
71c9b09c1567f81e14bb6bef7b934e49,Burkholderiaceae
c2a9a73793d1abc5b8965729d8e7b28a,Actinomarinales
000a35c1d283b5cacebc0e8cbb8729fa,DEV007
248974ff18ae012399148400568fe5ee,Candidatus Ovatusbacter
47d3c1f6aacb5570ece7c5f0cc2c4a72,Microbacterium
754c6ae3687cce139fd2569108d567e4,Dongia
1713287ff92a44fa6bdcae4b781ab54f,Rhodobacteraceae
d771fd03f2162dd5c8e02087d4b7cde6,SAR86 clade
9e55bd0c112c7a000168549e84084033,Azospirillum
d43a95f7bdbfd687e0e997ad06ca2547,Halioglobus
8ffbf518d4d9b695d3b5bc31d7129a0e,Algibacter
71d29a9b3401d39172174d8892396be9,Psychrobacter
16cabaa2316b225dac5eb9056ed23fa3,Rhodobacteraceae
4f3a8c7551455ee43ea3adb33826c8ae,SM1A02
6444657c0f5e7317624f71dc68a429f0,DEV007
8897d139cb23c4878d7dd3285e80980b,Cellvibrionaceae
f8c6e44ba267842442b8d572060ecbc6,Caldilineaceae
2d71d85a60da95ef8865cfd21dc2ed05,Nitriliruptoraceae
a5c83c044e8d499b1ee5b7b8dfe12600,Janthinobacterium sp. 155H2
31948f50ac4b0fd47ffcfb2180e35230,Pseudomonas
5918c161843d9f8d3d4ab0d06fe924a1,NS9 marine group
1cd47f1bddd410dfc96c635b319b0c67,Rhodopirellula
78777159be675cc8b4b901e339be1139,Bradymonadales
a92eb9e648e835341d9077f3b578096c,Spirochaetaceae
147b3399839ed5ed1ec1f8b67b6d2bbe,OCS116 clade
2b7c6f4a3d42402f3d13026d191cacf6,Ohtaekwangia
e0e377957fc260495ea679821d28191b,Sphingomonadaceae
46acc029bad54e08e9394be63bf54bda,CHAB-XI-27
1f149fb6ac971613e8455c3241417c32,Bradyrhizobium
2c638997028dc2ca66c1e36d31d85361,Candidatus Phaeomarinobacter
e888ca58e2f4f5cf9239e7a8ad563962,unidentified marine bacterioplankton
3126d1314df0b44fef7d52649cac3a3c,Flavobacterium
7848d32f1974c46d83135a0c78677a47,unidentified marine bacterioplankton
4a7684b1cc86079a4cdf5317aa110d46,NS5 marine group
b86ffe67fca4479996db2c2522153eda,alpha proteobacterium MGP-1
846d673da8449abea30ac50bb9f385ae,metagenome
9510ea9889f1b90c58a5d92a512d1014,Proteobacteria
1ceab16533fd92f3964b1738cd4fea0d,marine metagenome
da9f637e90c6d3ee6c7e8a567d82f466,NS5 marine group
5a16cd4dbb3f44290c36af6f800cb31f,Gammaproteobacteria
dc7b0e31bae10a9d2fb3930974e0697b,Cytophaga
09a579a98507f5adddbc92798972c855,Rhodobacteraceae
f2c541b1c9642893dd397a4de99ceb56,Betaproteobacteriales
3f0d7c9ed0686070c97f1e39f28b0ec3,Maribacter
b8028886ef375e04a04de5dc3c65a719,Gammaproteobacteria
9bdc94ec80d469870057f06406c17692,Sargassum vachellianum
cda2207fe0ca2afd1b3d529f1037edbd,Oceanibaculum
72ba808c71de462f4969aac003b05d84,Hyphomicrobium
250d5984cd64801a18afe3b3bd447a03,Portibacter
ce6104388fbde2796fd1db167dc06163,Proteiniclasticum
dcd669c6b1cd471a0e36b6e93e4ed226,Arenibacter
2208e64e4d8ca7d1a62dea51bd62fe04,Brochothrix
e170c8ae201613bec248c8e838b64d23,Sporichthyaceae
cc37ac9995050399b01f4b78c3b80f58,Saprospiraceae
c47c7cdb85e6e7951fec4da6cc51c433,Rubritalea
20d5ae010708e997b7aaaf0f1826a13b,CCM11a
dcc03078934e337539dd8be88983639a,Blastopirellula
4599138d9e1882d08cc0497e91dac3eb,Neptuniibacter
d05441dcb93ca663e4e5a645d9c898e1,Rhodobacteraceae
e67baca9f420143bed3ce145c59db83c,Maritimimonas
7ec8be180094b588aa83a84c0d44387e,Formosa
4eff915a8ae191135cc3c87ced02ba26,KCM-B-112
ac7f98371a25877a3b092b6ea04d410f,Microbacteriaceae
466c2d7b6a15099bbc9fd711b065e632,Flavobacteriales
1a22b987f6094826c32052ff6771fc80,Pirellula
c47492cacc938cf65c22cfdd948db4df,Sva0996 marine group
8f1d9c87108c5f1745413d54e864f986,Alphaproteobacteria
23b21d9f3e1f3981d34636dc5c2d702a,Pirellulaceae
2b852fcefdcaa22f385a76e143e923af,Proteobacteria
1e97ac1e069580c080023c305fbe2075,Planctomycetes
faf1029d37956293b35d5c395a5297c1,unidentified marine bacterioplankton
b37a856c6ebe09bc9ad7355f43ed1324,Lachnospiraceae UCG-001
d70c04d6633e7b8c9e84fd13129ec6cd,Pelagicoccus
d3a4a225f5f8e9770618a2a71e752637,Saprospiraceae
a61fc60515cf973366e6900710bb2991,Rhodobacteraceae
8e738e60f7673b98379b0fb1eb2c4d84,Methylomonas
f9490ab8a20d15bc0787df5e96c3ead9,Shewanella
5cb4652a7d8208e028c995c3a16e48d8,Pseudohongiella
40b979eea732a045a90ba19d7988c7c9,Clade II
9e12870fd572d2eabcfa84fcbbebff17,RBG-16-49-21
009ab50f350555611bc613f5dfeb202f,Enterovibrio
9fe8e1e8335f32ce35e518e667658b9c,Sva0996 marine group
dde212d1f4f22439a4589db81fea6411,Methyloligellaceae
387a0035d90039132a055e079c43f2e5,Maribacter
40555470fa59c1e19d6ea23cfcb1c266,Hyphomonadaceae
2d6ba4ac4c754db9a262215bb443db7a,Thiohalophilus
aca69b2eebd41cc5034f4e98df96f7eb,Rhodobacteraceae
99dc7e8e56b4413ef3d81cf575a4177c,Saprospiraceae
3b9a640a2fb04ef04b82b218fc1fb455,Gemmata sp. Wa1-6
3abc3523512e7c71e0d1c852b7558db9,Synergistaceae
03b0de28fca03011851eafa79a10c98e,OCS116 clade
76377bb6f91e6e2cb5183ad5586babcd,Synechococcales cyanobacterium LEGE 07160
b70f0f63c26b68863b841ae915b6a80c,Hyphomonadaceae
a3f3094975e7ac99d3e6f422d6e82676,Marinimicrobia (SAR406 clade)
3145bc5073753da331c23f0e724d2469,Thermovirga
a7c059c2bf196fa927ee77ae264be3b0,Chitinophagales
8f1f0c16b5ae8d0f4a9f295ceefeb311,Prolixibacteraceae
f0a3d677b06d46b53711bf557356cab4,Proteobacteria
c0b1f0a2a5339a2d67518634ba227659,OM190
12f6ab1a8de7212359853f985f71ad74,Alphaproteobacteria
3e51b0fac906c035976041a2fdd9691a,Thalassospira
21727ccd141928cbe5fdb2455387024a,Flavobacterium
4608fae4bbc9964cdd17af8782f2155e,Massilia
82435fc846745f19fcf5299bd6df96a4,Alphaproteobacteria
443d7f3b6e2076b1c49d98fa407d5767,hydrothermal vent metagenome
9bd96b9cdcad309f4a1ef180f048c10a,Gammaproteobacteria
eaf232a635664e1b018e1875b326d30e,Chlamydiales
e91c614ae3e768e96806f642e099189a,Cutibacterium
bdbee5769f667e11c70621520109ed21,Gammaproteobacteria
b3d4b1b1dbfa845af188082a5940c55c,Erythrobacter
708302de0fbb9cea6583adb23687b023,Rhodobacteraceae
6b64f583267dc6514987de786cd19b47,Desulfuromonas
ac536e3af60131ad79466bb5a1cb071f,Rhodopirellula
55ce73379b753a6d229a4febc0b1362d,Flavobacteriaceae
5ec88e87b0aa74358746f28430e019d9,Rhodobacteraceae
f60c5a057fc4d4e1c8aa7734dbc29c51,Candidatus Phaeomarinobacter
af222b936edf92f68ccaab5aa6e9fc48,Photobacterium
cf7db242a09ff7c4f799870ee8146cef,Erythrobacter
19784ac9c75775d2924294c27b16d5f5,Burkholderiaceae
ce3b95910e7fc2c61638c64185d25e83,Alphaproteobacteria
f0c7741aa65ec1c21443e64f364eb85e,Photobacterium
f43fe4d5996dc0edd4e4371ec7d5e40d,Pseudahrensia
0b8ff704f2b80eb76aaec66d18155798,Sphingomonas
d13370864bfee45ed621df607082d6de,Candidatus Thiodiazotropha
453554d22a7e2886a0926a7f12c464b6,Desulfobacteraceae
cc8fc06e9171da2764ded2c58ced3e01,B2M28
3fadd2b19254da051518268286ecc665,Proteobacteria
5f63939baf23d1ab56e7d78a49b9c3cc,Croceitalea
f25ef12737c04a9f6e7b60ea3864b832,OPB56
fd16e0686fcd010fb00b32fb575bf00d,Rhodobacteraceae
5a85e46f92b30dfe9ec546e6d2e1ee27,Bacteroidetes VC2.1 Bac22
13863e5f303446e5959128972e1ba545,Schleiferia
8f4a8d5a46e2e62e7a35a519c25737b3,Rhodobacteraceae
f59ee759706e22fa20e2be935bc86a52,KI89A clade
479fb91b70d81ad8d62a630ff680783e,Micavibrionaceae
2fd7464b57c0edf5e0a8f126da2b2c0a,metagenome
42a8ccfa2e749f26afdf73bb471dbe54,mucus bacterium 80
dcfa6a7f55b0a8245456ec5a10d15892,SAR324 clade(Marine group B)
2a924961765e576f996f891029509373,Micavibrionales
5f3b858b5ed2e5e663f3385e2202a8bc,Winogradskyella
35fab377c8ce8c7059b21eb7d0a989a1,Lachnospiraceae
1ec6957e3b8f9db4b61bbe4e86b98387,Rhodobacteraceae
605447671a6c005fa2a6b1e7fc492764,Clade IV
53e232ead4f72f1a58fb6fd4bda3b7f7,SZB50
44ff805ee0719591b792f22def912475,Marinimicrobia (SAR406 clade)
38d9d5fe310cb61f1693b06d9d66c627,Aquimarina
e5820e1663b0a12bc0e2457bc31c9f96,pItb-vmat-59
43aaec81d460e633f64c6ee19ca8f3ce,P3OB-42
389bfe8df54b7d4a1cf1bf0b05c75ce7,Aquamicrobium
271a8e3da6b75c1f33bea1eb93240e56,Flavobacterium
808cf047697705a666cdffca119ac9e1,Clade I
9ce1e67898b5c0465e30e3a02413cd78,Rhodobacteraceae
77099336bd2b4bcf686002a8a4f861bb,Saccharimonadales
7c259eb5bb5a02418c2898b9cb3ed358,Ilumatobacter
61e11f79b58e93731d7e2733cb64f105,Rhodobacteraceae bacterium REDSEA-S03_B4
bc676e1f116837e86df2caac98bf6448,Gammaproteobacteria
160193611818d0b514a66553354e0331,SAR324 clade(Marine group B)
d376b6843b3b218f44c4368c66f05dc9,Colwellia
6c6338a20edd052c888e4eeef12211b7,Gammaproteobacteria
bea4c12c7cea3c09fddeaaf1eff93704,Methyloceanibacter
3ed261010b19e91add5e8218189db235,Flavobacterium
0b4067ec459116d2155974f2d9f54d8d,Microtrichaceae
119c9aaafad8967e0d1f8fbe637fe8cb,Ekhidna
b5c1d4f7d4913cdf88ac770b1aa05119,Alphaproteobacteria
37d624ef7088f60f3c8f311b42209a3e,bacterium RFB D08
fb596ebb42349ada46c9ad22c5883e29,BD2-11 terrestrial group
6678556070e4f0f163442bf992deb45e,unidentified marine bacterioplankton
c202d08a44ea7af9d572faa91e8d82d4,Burkholderiaceae
2ffbb428743ee04da9c22aea5a2735ac,Chitinophagaceae
6503d80e2e38429f7534fd29edd5add1,Sphingorhabdus
1f71af0d685203397321fa057f590c40,alpha proteobacterium SCGC AAA015-N04
42014ffe9f9c3d86d4d6248b95da05d7,Urania-1B-19 marine sediment group
91659a1156af060967ca21a8086f5844,Maribacter
509448b64e2a822fb23e5206854186a4,Roseibacillus
e292d95fae0b4b15cfe7369dfb2537bf,Alphaproteobacteria
549a1d016f1d02f77c290bfbd2d9e193,Rhizobiales
a674580d6a23d67d963eab35897d11c4,Rubritalea
cd78e353ff7460b7e9e77db2ede05397,Sulfitobacter
93fef22c4255887ec807f40f0adac34a,Sporichthyaceae
90499fc4c750d2aabc71ccd3c5caaa5e,Brevundimonas
d76d8fde68490bf70784bdee51a050e3,pItb-vmat-80
a700e12b92cdb234a44bef788ac8082f,Rhodobacteraceae
a41c9a915c15a940fa6669382da25619,hydrothermal vent metagenome
6f631122a0ccc8b12e37acaf7278346e,Parvularcula
286604c0b56e614d1745b277fdc1777a,Cryomorphaceae
8746eed5b7718ef395927387476d1939,Rhizobiales Incertae Sedis
19ea34eba18e85f90f1c035f1f190c8c,Caulobacter
4c8a8be86bc4a00befabf3e7311ea75f,Rhodobacteraceae
15903863dcb72e2426155dd05c0171bf,HOC36
16f6d1d5712ecdc9de36a8a17d234032,Hypnocyclicus
cf09440e23ada5dec08aadaa8d655d77,Lewinella
c80b5aee0fae0dcd7a6507412b5c04cd,Proteobacteria
633261465dc386a1f51aff856a959183,Kiloniellaceae
8afeff5763ea11d9e0d0c89bbebd2124,Bryobacter
19da1d8bbbe661c0e8580c547c63424d,Dadabacteriales
b6b1a463403a42297898ae5329a5df69,Bacteroidia
33b15c3a7148afa51eacfe7f2ef2d485,Saprospira sp. SS98-5
b98e2f1b6dad8abaf9fbb278e7ae5d6a,Alphaproteobacteria
9e19a4e698b4ecea2a52dfd8fc67dc95,Synechococcus CC9902
d8325cd3c8434bc65b9e0bd2095f5a5a,Lewinella
264ba2a3468ab91ae9ceb65df79550ee,Amorphus
eb8264adb52c2e449c6d3354c5e47c76,Adhaeribacter
0b186a15a16869cdee28a9bb1c0d072f,Candidatus Thiobios
fc1c0a906fb099417905fc523b6b5c6d,Fluviicola
b02b3d9f477c9d1b771a8a5ec6b5b8ed,Burkholderiaceae
8b2ddea27717ebd2ba95e1ba0323f856,Saccharimonadales
118ce0d460a4c52b76501d0daa699c0f,Fodinicola
1255748a36f13998bcaf9c7fcf047490,Flavobacterium
805869ff8662701230e8e9e4e5c6fa90,Tistrella sp. JW16.1a
5c520d2f3478f961f3754978211d0cee,Alphaproteobacteria
26c37ff94788710d6fcabad6b6155806,Flavobacteriaceae
3f9b24cc43454cc97b76d49dea92f30a,Promicromonospora
8d2c1abdf4246a0d579ea5195c706b5c,Candidatus Megaira
248adedbe42552ce168a5e8a5870b875,Flavobacteriaceae
1b595935f0bac75613e7551df93f9fde,Henriciella
2a2b12e058d279cf1bb135cd7890a121,Colwellia
ef0d456ffb964fa22eeb645250089346,Bacteroidia
8ed6000939b5040cfdf80ffab43ab728,Thalassobaculum
c2d95f2ff39dbf03c98ed238509d7a1b,Caulobacter
89b32e15b57dbe1279bb64eb5f1462d1,Synechococcus CC9902
b44335665db6749e1ffe9c654e093cfd,KI89A clade
baa1f3c388ef92a335c3759695abbf63,Gammaproteobacteria
1ec39affbd903332f46e66756104489e,Gammaproteobacteria
98a71ac0d7ca0ad9d9dfdb7acee6e157,marine metagenome
18f242b5b7dd389cb4c944dcf8b434c1,Sulfitobacter
1183da5d7136d13b2b03797418a52f14,Litoreibacter
e38baae2414d5c5b2c091ec6d9a4c0c1,Gammaproteobacteria
dd3d2b1032139e8ac6911d67843e7fc8,Ulvibacter
2655b112dfe33da4e984f88f9c701f58,Flavobacterium lacus
426f475c71fe10b435bcf1de6a85a826,Loktanella
9a62b1e289e04e82d3e6a2382cb797c2,Maribacter
776262f398d8d42464c2c8f630fb8c4c,Proteobacteria
7857d3187944415a804e443783213d31,Pseudohongiella
9e99c2679007059036670ddddd36240f,Sphingomonadaceae
5c8398724a9231c5efe717f74dbc4dbf,Robiginitomaculum
efe09e3fcd471c65221e182c7c8a2796,Saprospiraceae
61af713222aaef69e023529638b85c09,SAR116 clade
71bcdc484096ad3cc79612519c3285c6,NS7 marine group
aa381d748a7646ef15a2be91ca627438,Cyanobium PCC-6307
0c2f66b85c533ee4d75b46d297aa72a2,Saprospiraceae
817dbf0343c5d779ca230e589ab19535,Caulobacter
306cf053978530cb4f0850f546fc74e6,Burkholderiaceae
69e625bacfec1e4d9803381692c17f77,Blastocatella
56b67af9833b109729ac3d2be3d769c7,Flavobacteriaceae
9bf71330e3f099c2390254b5b09ba16a,Subgroup 10
228f3556dcb76305679d98ba07177187,SS1-B-06-26
01c9f771be8365bccd2535387e0dd6b5,Reichenbachiella
1bfa1d5beb56fc07a56956a222d22bdf,Gven-F17
2c13d72ab462667aa418d4552942111f,Caldilineaceae
2f3884f16a316feb8d45d077f51f8042,Cyanobium PCC-6307
0919acf89fa8a15db3c351214f6e4f7c,Cyclobacteriaceae
a9c4eb5cb5e99157dd282b107be93ad6,Sphingomonadaceae
393bd212a3a38e2835f80529cabc9954,Flavobacteriales
68084402ba50c5318fb1062026beb58d,Burkholderia-Caballeronia-Paraburkholderia
4917c22f6f668c13ffe9f79f4171954c,Novosphingobium
390844a02bc29380c25f7d24245bd07c,Pseudomonas
f074bd22090ebb6511d432e4e0ac997a,Thiotrichaceae
4ad0c6148534a5fa7309b646c2323bb5,Phormidesmis ANT.LACV5.1
11c6becf45222ba1325bb66587b01da9,Leucothrix
b5ac56f47ba52d28bbf8c6b8767eb172,OPB56
65e6021b6b4b0720a08593f9f4b0b8ce,Marinimicrobia (SAR406 clade)
0f491487309cbf92a02452183e48bf4a,Novosphingobium
f3515c755b8d10a0bd8848bc9ead7cf5,Sphingomonadaceae
26f7240adc73d917039255f2e97327ef,Gammaproteobacteria
754165389d1d58c2eec530e907fc5d65,Beijerinckiaceae
eafca6fd64ce4ae8427ad5f859bcdd5f,NS11-12 marine group
c92f3c65516a2169e2f04cbedd0249ac,Lenti-02
2aad375d6c38cd0b11fb44cb03e67c28,Vibrio
c13ffdf34709f2d3a47156b03e515285,SUP05 cluster
bf6d2861b04fb9d3fe7eb50d737cdb35,Francisellaceae bacterium
cd0ed48e81c18ed1153bf9c43305c3c2,Blastopirellula
e86f39c772caa19380d9ce16b33b7a64,JG36-TzT-191
b45151a8eb9792d03cd371a6c88e263e,Methylomonaceae
c62aa8525073c11748695a02775e6c59,Arcobacter
3e36b2ed743ebfcfb30b1961fb4d451e,Muriicola
875c735482f3ae82950798feb82243ef,Rhodobacteraceae
4e05d63b558fa107f462917cd3cdb1f5,Pseudohongiella
e6ab3193da5cfe5cd6d4a0ee3919d776,Desulfovibrio sp. zt10e
11120ab109904fe29e2f93d6f909b80c,Sphingorhabdus
7abfe8819e2ca8e5302405f25ec6dae7,Tenacibaculum
01c584b6472694759de0c88b24f959dd,Saprospiraceae
e7782f6147e768f96da1ecb5e7f94d67,Prochlorococcus MIT9313
1b654338b4f4dd44c61d6b30d2f5caf8,SUP05 cluster
49fa7e2eb4f361c9e195524d4ebe6fd8,Paludibacter
1b7ec10577ee20a613e84e76a86fdd5b,Jannaschia
47106da4e568903c88b4c7a24730f045,Steroidobacteraceae
d86121a6d7ee804d32af5213d7389bfe,Rhodobacteraceae
bd0d1296987b91ceb19ee255825a00ef,Blastopirellula
111ebd984165cb040ca5ae1de31c659f,Halovulum
